"time","dead","scenario"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
3,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
4,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
5,1,"Natural Course"
